order_date,Sales,simulated_sales,Profit,Segment,Region,Discount
2021-09-22,12.0,12.0,4.2,Enterprise,EMEA,0.2
2021-09-22,720.064,720.064,-63.0056,Enterprise,EMEA,0.2
2021-09-22,25.424,25.424,-4.767,Enterprise,EMEA,0.2
2021-09-22,2.816,2.816,0.3168,Enterprise,EMEA,0.2
2021-09-22,3.204,3.204,-2.5632,Enterprise,EMEA,0.7
2022-01-08,30.828,30.828,-24.6624,SMB,EMEA,0.7
2022-01-08,47.616,47.616,5.952,SMB,EMEA,0.2
2022-01-08,108.784,108.784,10.8784,SMB,EMEA,0.2
2022-02-14,4.77,5.247,2.1465,SMB,APJ,0.0
2022-02-14,7.98,8.778,2.0748,SMB,APJ,0.0
2022-02-14,550.431,550.431,-47.1798,SMB,APJ,0.3
2022-02-14,10.56,11.616000000000001,4.6464,SMB,APJ,0.0
2023-06-09,1497.666,1497.666,140.9568,Enterprise,AMER,0.15
2023-06-09,17.52,17.52,-3.504,Enterprise,AMER,0.2
2022-10-22,113.22,124.54200000000002,29.4372,Enterprise,EMEA,0.0
2022-10-22,35.88,39.468,17.5812,Enterprise,EMEA,0.0
2022-10-22,4535.976,4535.976,1644.2913,Enterprise,EMEA,0.2
2023-01-27,11.84,13.024000000000001,5.6832,SMB,AMER,0.0
2023-12-09,592.74,652.014,160.0398,Enterprise,EMEA,0.0
2022-10-22,111.672,111.672,6.9795,SMB,EMEA,0.2
2020-08-26,8.64,9.504000000000001,2.5056,Enterprise,APJ,0.0
2020-08-26,149.97,164.967,52.4895,Enterprise,APJ,0.0
2020-05-16,232.88,232.88,17.466,Strategic,AMER,0.2
2021-02-03,90.882,90.882,15.147,Strategic,EMEA,0.1
2023-11-01,508.768,508.768,38.1576,Strategic,APJ,0.2
2023-11-01,9.912,9.912,3.2214,Strategic,APJ,0.2
2021-04-26,63.936,63.936,6.3936,Strategic,AMER,0.2
2021-04-26,59.52,65.47200000000001,15.4752,Strategic,AMER,0.0
2021-04-26,311.976,311.976,38.997,Strategic,AMER,0.2
2021-04-26,50.352,50.352,17.6232,Strategic,AMER,0.2
2022-05-10,19.136,19.136,1.9136,SMB,APJ,0.2
2021-01-24,13.12,13.12,2.132,Enterprise,EMEA,0.2
2021-04-13,241.568,241.568,-15.098,SMB,AMER,0.2
2021-04-13,479.92,479.92,41.993,SMB,AMER,0.2
2021-09-25,307.136,307.136,-11.5176,Strategic,AMER,0.2
2021-09-25,12.6,13.860000000000001,5.796,Strategic,AMER,0.0
2021-09-25,159.98,175.978,57.5928,Strategic,AMER,0.0
2020-03-28,6.12,6.732000000000001,2.8764,SMB,EMEA,0.0
2020-03-28,1184.72,1303.1920000000002,106.6248,SMB,EMEA,0.0
2022-07-18,45.96,50.556000000000004,13.788,SMB,EMEA,0.0
2020-04-19,58.05,63.855000000000004,26.703,SMB,EMEA,0.0
2020-04-19,71.28,78.408,34.2144,SMB,EMEA,0.0
2023-07-22,124.404,124.404,-21.3264,SMB,APJ,0.3
2021-09-27,154.9,170.39000000000001,69.705,SMB,EMEA,0.0
2021-09-27,1871.88,2059.068,561.564,SMB,EMEA,0.0
2022-02-27,16.192,16.192,-6.8816,SMB,APJ,0.6
2022-05-03,18.936,18.936,-3.7872,SMB,APJ,0.2
2022-05-03,12.672,12.672,-3.168,SMB,APJ,0.2
2022-05-03,5.04,5.04,1.764,SMB,APJ,0.2
2020-12-09,8.448,8.448,2.9568,Strategic,APJ,0.2
2020-12-09,20.388,20.388,-53.0088,Strategic,APJ,0.8
2021-12-25,9.96,10.956000000000001,4.8804,Enterprise,AMER,0.0
2023-12-08,320.64,352.704,89.7792,SMB,EMEA,0.0
2023-12-08,52.0,57.2,23.4,SMB,EMEA,0.0
2020-05-30,25.584,25.584,8.9544,Strategic,EMEA,0.2
2020-05-30,464.0,510.40000000000003,134.56,Strategic,EMEA,0.0
2020-05-30,235.95,259.545,77.8635,Strategic,EMEA,0.0
2020-05-30,39.96,43.956,17.982,Strategic,EMEA,0.0
2023-03-03,18.528,18.528,-12.352,SMB,AMER,0.7
2021-10-12,17.9,19.69,3.401,SMB,AMER,0.0
2021-10-12,81.96,90.156,0.0,SMB,AMER,0.0
2021-07-14,272.736,272.736,-64.7748,SMB,AMER,0.2
2021-07-14,18.496,18.496,6.7048,SMB,AMER,0.2
2021-07-14,441.92,441.92,49.716,SMB,AMER,0.2
2021-07-14,127.764,127.764,-191.646,SMB,AMER,0.7
2020-11-19,166.44,183.084,79.8912,Enterprise,EMEA,0.0
2022-05-28,13.38,14.718000000000002,6.1548,SMB,AMER,0.0
2023-07-04,24.0,24.0,-2.7,SMB,EMEA,0.2
2023-09-26,24.448,24.448,8.8624,Strategic,AMER,0.2
2022-10-04,6.16,6.776000000000001,2.9568,Enterprise,AMER,0.0
2022-10-04,915.136,915.136,102.9528,Enterprise,AMER,0.2
2022-10-04,8.56,9.416000000000002,3.852,Enterprise,AMER,0.0
2022-10-04,97.82,107.602,45.9754,Enterprise,AMER,0.0
2023-09-10,31.104,31.104,11.2752,Strategic,EMEA,0.2
2023-09-10,11.176,11.176,0.8382,Strategic,EMEA,0.2
2021-03-12,5.04,5.04,1.764,SMB,EMEA,0.2
2022-11-30,242.176,242.176,-302.72,Enterprise,APJ,0.6
2022-06-15,337.176,337.176,-118.0116,Strategic,EMEA,0.4
2023-12-04,13.344,13.344,1.0008,SMB,EMEA,0.2
2023-12-04,76.752,76.752,10.5534,SMB,EMEA,0.2
2023-12-04,102.336,102.336,14.0712,SMB,EMEA,0.2
2023-12-04,10.32,10.32,3.741,SMB,EMEA,0.2
2023-12-04,47.32,47.32,5.915,SMB,EMEA,0.2
2023-12-04,23.376,23.376,7.0128,SMB,EMEA,0.2
2023-12-04,16.72,16.72,3.344,SMB,EMEA,0.2
2023-12-04,16.192,16.192,4.6552,SMB,EMEA,0.2
2022-08-17,32.4,35.64,15.552,SMB,AMER,0.0
2022-12-26,19.89,21.879,5.3703,SMB,EMEA,0.0
2022-12-26,399.98,439.97800000000007,171.9914,SMB,EMEA,0.0
2022-12-26,343.85,378.23500000000007,137.54,SMB,EMEA,0.0
2022-12-26,106.32,116.952,49.9704,SMB,EMEA,0.0
2023-07-24,13.92,13.92,4.35,Enterprise,EMEA,0.2
2023-06-22,82.4,90.64000000000001,40.376,Enterprise,EMEA,0.0
2023-06-22,6.24,6.864000000000001,3.0576,Enterprise,EMEA,0.0
2023-06-22,447.84,492.624,219.4416,Enterprise,EMEA,0.0
2023-08-14,272.048,272.048,30.6054,SMB,EMEA,0.2
2023-08-14,1614.582,1614.582,-1237.8462,SMB,EMEA,0.7
2023-08-14,24.32,24.32,9.12,SMB,EMEA,0.2
2023-08-14,1.584,1.584,0.4752,SMB,EMEA,0.2
2023-08-14,31.984,31.984,0.0,SMB,EMEA,0.2
2023-08-14,14.76,14.76,4.797,SMB,EMEA,0.2
2023-08-14,423.648,423.648,47.6604,SMB,EMEA,0.2
2021-11-07,76.64,76.64,26.824,SMB,APJ,0.2
2021-10-15,4.464,4.464,1.674,Enterprise,APJ,0.2
2021-10-15,3.96,3.96,-6.93,Enterprise,APJ,0.8
2022-07-31,715.64,787.2040000000001,178.91,Strategic,AMER,0.0
2022-12-04,268.704,268.704,6.7176,SMB,AMER,0.2
2022-12-04,21.92,24.112000000000005,5.9184,SMB,AMER,0.0
2022-12-04,48.72,53.592000000000006,7.308,SMB,AMER,0.0
2022-12-04,205.666,205.666,-12.098,SMB,AMER,0.15
2022-04-29,30.344,30.344,-31.8612,SMB,APJ,0.6
2023-08-26,25.696,25.696,1.9272,SMB,AMER,0.2
2023-06-18,3404.5,3744.9500000000003,1668.205,Enterprise,EMEA,0.0
2023-06-18,101.34,111.47400000000002,8.1072,Enterprise,EMEA,0.0
2021-11-20,344.372,344.372,-93.4724,Enterprise,EMEA,0.3
2023-09-05,30.384,30.384,3.798,Enterprise,APJ,0.2
2021-07-04,22.848,22.848,7.4256,Enterprise,AMER,0.2
2023-09-16,38.62,42.482,10.8136,Enterprise,EMEA,0.0
2023-09-16,59.98,65.97800000000001,10.7964,Enterprise,EMEA,0.0
2023-03-14,174.3,191.73000000000002,81.921,SMB,APJ,0.0
2023-09-25,383.96,383.96,38.396,Enterprise,EMEA,0.2
2023-09-25,15.57,15.57,-11.418,Enterprise,EMEA,0.7
2022-08-14,22.32,24.552000000000003,10.7136,SMB,EMEA,0.0
2022-08-14,103.6,113.96000000000001,51.8,SMB,EMEA,0.0
2023-11-21,2.97,3.2670000000000003,1.3365,Strategic,EMEA,0.0
2023-11-21,569.99,626.989,170.997,Strategic,EMEA,0.0
2023-11-21,50.97,56.067,9.1746,Strategic,EMEA,0.0
2023-07-26,298.116,298.116,-4.2588,Enterprise,APJ,0.3
2022-03-26,59.52,65.47200000000001,17.856,Strategic,EMEA,0.0
2022-07-16,230.28,230.28,23.028,Strategic,EMEA,0.2
2022-07-16,105.52,105.52,34.294,Strategic,EMEA,0.2
2023-08-18,23.36,25.696,11.68,Strategic,AMER,0.0
2023-08-18,71.976,71.976,8.997,Strategic,AMER,0.2
2023-08-18,8.56,9.416000000000002,3.852,Strategic,AMER,0.0
2023-08-18,13.92,13.92,4.872,Strategic,AMER,0.2
2023-08-18,2518.29,2770.119,654.7554,Strategic,AMER,0.0
2023-08-18,540.57,594.6270000000001,140.5482,Strategic,AMER,0.0
2023-08-18,221.056,221.056,77.3696,Strategic,AMER,0.2
2022-12-15,81.424,81.424,-9.1602,Strategic,AMER,0.2
2022-12-15,134.8,148.28000000000003,35.048,Strategic,AMER,0.0
2023-12-26,39.582,39.582,-59.373,SMB,APJ,0.8
2023-12-26,44.688,44.688,5.0274,SMB,APJ,0.2
2023-12-26,31.744,31.744,2.3808,SMB,APJ,0.2
2023-12-26,40.98,40.98,-65.568,SMB,APJ,0.8
2023-12-26,3.168,3.168,-5.0688,SMB,APJ,0.8
2020-03-01,18.84,18.84,-3.5325,SMB,APJ,0.2
2020-03-01,362.25,362.25,0.0,SMB,APJ,0.3
2020-03-01,63.552,63.552,-34.9536,SMB,APJ,0.6
2020-03-01,129.552,129.552,-22.6716,SMB,APJ,0.2
2021-11-19,5.984,5.984,2.244,SMB,EMEA,0.2
2021-11-19,861.76,947.936,249.9104,SMB,EMEA,0.0
2020-04-01,66.96,73.656,2.6784,Strategic,APJ,0.0
2020-04-01,6.24,6.864000000000001,3.0576,Strategic,APJ,0.0
2023-10-06,435.168,435.168,-59.8356,Strategic,AMER,0.2
2023-10-06,14.9,16.39,6.854,Strategic,AMER,0.0
2023-10-06,15.8,17.380000000000003,4.108,Strategic,AMER,0.0
2023-10-06,72.9,80.19000000000001,26.973,Strategic,AMER,0.0
2023-10-06,206.352,206.352,5.1588,Strategic,AMER,0.2
2023-10-06,7.992,7.992,2.6973,Strategic,AMER,0.2
2023-11-19,81.36,81.36,-19.323,Strategic,EMEA,0.2
2023-11-19,20.232,20.232,-16.1856,Strategic,EMEA,0.7
2023-11-19,389.056,389.056,48.632,Strategic,EMEA,0.2
2023-11-19,20.736,20.736,7.2576,Strategic,EMEA,0.2
2023-11-19,41.472,41.472,14.5152,Strategic,EMEA,0.2
2021-03-23,33.36,36.696000000000005,16.68,Strategic,AMER,0.0
2022-10-11,90.882,90.882,-190.8522,Strategic,EMEA,0.7
2022-10-11,15.992,15.992,-2.9985,Strategic,EMEA,0.2
2022-10-11,120.784,120.784,13.5882,Strategic,EMEA,0.2
2021-08-16,519.792,519.792,-112.6216,Strategic,EMEA,0.4
2021-08-16,31.176,31.176,-5.4558,Strategic,EMEA,0.2
2021-08-16,10.368,10.368,3.6288,Strategic,EMEA,0.2
2021-08-16,2.724,2.724,-1.9068,Strategic,EMEA,0.7
2021-08-16,254.352,254.352,0.0,Strategic,EMEA,0.2
2021-08-16,3.762,3.762,-2.7588,Strategic,EMEA,0.7
2021-08-16,10.272,10.272,3.21,Strategic,EMEA,0.2
2020-05-31,659.97,725.9670000000001,197.991,SMB,EMEA,0.0
2020-05-31,113.73,125.10300000000001,32.9817,SMB,EMEA,0.0
2021-08-27,5.104,5.104,1.6588,Enterprise,AMER,0.2
2020-01-04,16.448,16.448,5.5512,SMB,APJ,0.2
2020-09-10,81.92,90.11200000000001,22.1184,SMB,AMER,0.0
2020-09-10,254.9,280.39000000000004,76.47,SMB,AMER,0.0
2023-01-23,15.12,15.12,4.914,Strategic,APJ,0.2
2023-01-23,7.872,7.872,0.8856,Strategic,APJ,0.2
2022-04-22,8.32,8.32,2.808,SMB,AMER,0.2
2022-07-21,89.95,98.94500000000001,43.176,SMB,EMEA,0.0
2022-08-24,25.2,27.720000000000002,11.592,Enterprise,EMEA,0.0
2022-08-24,37.59,41.349000000000004,17.6673,Enterprise,EMEA,0.0
2022-08-24,14.97,16.467000000000002,4.1916,Enterprise,EMEA,0.0
2022-08-24,1.98,2.178,0.891,Enterprise,EMEA,0.0
2022-06-15,39.936,39.936,-26.624,SMB,EMEA,0.7
2022-06-15,18.464,18.464,2.308,SMB,EMEA,0.2
2021-11-20,4.896,4.896,-3.4272,SMB,EMEA,0.7
2021-11-20,145.764,145.764,-247.7988,SMB,EMEA,0.7
2021-11-20,9.612,9.612,-7.3692,SMB,EMEA,0.7
2023-11-04,199.75,219.72500000000002,87.89,Enterprise,AMER,0.0
2023-11-04,1673.184,1673.184,20.9148,Enterprise,AMER,0.2
2020-05-04,12.18,13.398000000000001,3.8976,Strategic,AMER,0.0
2020-05-04,57.68,63.44800000000001,19.0344,Strategic,AMER,0.0
2021-11-08,263.96,290.356,76.5484,SMB,EMEA,0.0
2021-12-12,299.94,329.934,128.9742,SMB,AMER,0.0
2021-12-12,25.76,28.336000000000006,0.5152,SMB,AMER,0.0
2020-12-01,271.9,299.09,78.851,SMB,APJ,0.0
2020-12-01,45.84,50.42400000000001,15.5856,SMB,APJ,0.0
2020-12-01,9.82,10.802000000000001,3.2406,SMB,APJ,0.0
2022-10-08,93.36,102.69600000000001,0.9336,SMB,AMER,0.0
2021-11-17,541.24,595.364,5.4124,SMB,APJ,0.0
2021-11-17,106.32,116.952,49.9704,SMB,APJ,0.0
2021-11-17,1323.9,1456.2900000000002,383.931,SMB,APJ,0.0
2020-03-17,126.624,126.624,41.1528,Strategic,EMEA,0.2
2021-06-20,125.944,125.944,15.743,SMB,EMEA,0.2
2023-05-26,663.92,663.92,207.475,SMB,EMEA,0.2
2023-05-26,120.0,132.0,13.2,SMB,EMEA,0.0
2023-05-26,3.29,3.619,1.4805,SMB,EMEA,0.0
2023-05-26,18.84,20.724,6.0288,SMB,EMEA,0.0
2020-09-09,60.672,60.672,12.8928,Enterprise,AMER,0.2
2020-09-09,30.816,30.816,2.6964,Enterprise,AMER,0.2
2023-10-18,52.792,52.792,4.6193,Strategic,AMER,0.2
2023-11-03,83.9,92.29000000000002,20.975,SMB,EMEA,0.0
2023-11-03,11.76,12.936,5.7624,SMB,EMEA,0.0
2020-07-21,4.992,4.992,-12.9792,Strategic,APJ,0.8
2020-07-21,87.92,87.92,29.673,Strategic,APJ,0.2
2020-07-21,657.93,657.93,-93.99,Strategic,APJ,0.3
2020-07-21,1.044,1.044,-1.827,Strategic,APJ,0.8
2021-09-11,210.68,231.74800000000002,50.5632,Strategic,EMEA,0.0
2021-09-11,78.8,86.68,1.576,Strategic,EMEA,0.0
2021-09-11,19.99,21.989,6.7966,Strategic,EMEA,0.0
2021-09-11,772.68,849.948,108.1752,Strategic,EMEA,0.0
2022-10-22,106.08,106.08,-9.282,SMB,APJ,0.2
2022-01-07,23.076,23.076,-10.9611,SMB,APJ,0.6
2022-01-07,25.92,25.92,9.072,SMB,APJ,0.2
2021-06-25,47.952,47.952,16.1838,SMB,APJ,0.2
2021-06-25,0.984,0.984,-1.476,SMB,APJ,0.8
2021-06-25,75.384,75.384,-20.7306,SMB,APJ,0.6
2021-06-25,4.608,4.608,1.6704,SMB,APJ,0.2
2021-09-20,37.68,41.448,16.956,SMB,APJ,0.0
2023-07-11,41.91,46.101,10.8966,Strategic,EMEA,0.0
2023-07-01,435.999,435.999,5.1294,SMB,AMER,0.15
2023-08-22,388.704,388.704,38.8704,Strategic,AMER,0.2
2023-08-22,572.58,629.8380000000001,34.3548,Strategic,AMER,0.0
2023-08-22,33.18,36.498000000000005,11.613,Strategic,AMER,0.0
2023-03-12,63.88,70.26800000000001,24.9132,Enterprise,APJ,0.0
2023-03-12,26.72,29.392,11.7568,Enterprise,APJ,0.0
2023-09-16,295.056,295.056,106.9578,SMB,EMEA,0.2
2022-09-21,393.25,432.57500000000005,129.7725,SMB,EMEA,0.0
2022-12-16,2.214,2.214,-1.476,SMB,AMER,0.7
2023-11-04,16.272,16.272,5.2884,SMB,EMEA,0.2
2022-07-04,706.86,777.546,197.9208,Strategic,EMEA,0.0
2020-09-26,5.97,5.97,-4.577,Strategic,EMEA,0.7
2020-09-26,21.184,21.184,4.7664,Strategic,EMEA,0.2
2020-09-26,41.376,41.376,3.1032,Strategic,EMEA,0.2
2020-07-14,17.94,19.734,4.485,Strategic,EMEA,0.0
2023-09-29,2.655,2.655,-1.8585,Strategic,EMEA,0.7
2021-08-28,892.35,981.5850000000002,267.705,SMB,AMER,0.0
2021-08-28,307.666,307.666,28.9568,SMB,AMER,0.15
2021-08-28,728.82,801.7020000000001,29.1528,SMB,AMER,0.0
2021-08-28,41.36,41.36,13.959,SMB,AMER,0.2
2021-08-28,43.176,43.176,15.1116,SMB,AMER,0.2
2021-08-28,4.16,4.5760000000000005,1.7472,SMB,AMER,0.0
2021-09-20,61.4,67.54,28.858,Strategic,EMEA,0.0
2021-09-20,24.448,24.448,8.8624,Strategic,EMEA,0.2
2022-11-08,263.96,290.356,71.2692,SMB,EMEA,0.0
2022-11-08,359.97,395.96700000000004,100.7916,SMB,EMEA,0.0
2022-11-08,12.96,14.256000000000002,6.2208,SMB,EMEA,0.0
2022-11-08,116.82,128.502,5.841,SMB,EMEA,0.0
2022-11-08,276.784,276.784,89.9548,SMB,EMEA,0.2
2021-10-20,239.97,263.96700000000004,86.3892,Strategic,AMER,0.0
2021-10-20,16.02,17.622,6.0876,Strategic,AMER,0.0
2023-01-02,454.56,454.56,-107.958,SMB,APJ,0.2
2023-01-02,141.42,141.42,-187.3815,SMB,APJ,0.6
2023-01-02,310.744,310.744,-26.6352,SMB,APJ,0.3
2023-01-02,12.736,12.736,2.2288,SMB,APJ,0.2
2023-01-02,6.47,6.47,-9.705,SMB,APJ,0.8
2023-01-02,13.748,13.748,-22.6842,SMB,APJ,0.8
2023-01-02,15.224,15.224,-38.8212,SMB,APJ,0.8
2021-06-23,27.42,30.162000000000003,9.3228,Strategic,EMEA,0.0
2021-06-23,165.98,182.578,74.691,Strategic,EMEA,0.0
2021-06-23,75.0,82.5,18.0,Strategic,EMEA,0.0
2022-11-23,134.272,134.272,46.9952,Enterprise,EMEA,0.2
2021-10-26,146.544,146.544,47.6268,Strategic,EMEA,0.2
2021-10-26,131.904,131.904,47.8152,Strategic,EMEA,0.2
2021-10-26,203.88,203.88,20.388,Strategic,EMEA,0.2
2021-10-26,14.301,14.301,-10.4874,Strategic,EMEA,0.7
2021-10-26,718.64,718.64,-161.694,Strategic,EMEA,0.2
2022-10-21,61.1,67.21000000000001,18.33,Enterprise,EMEA,0.0
2023-04-29,28.08,28.08,5.265,SMB,EMEA,0.2
2022-09-30,10.496,10.496,1.1808,Strategic,AMER,0.2
2021-07-10,39.92,39.92,12.974,SMB,AMER,0.2
2021-08-07,77.58,85.33800000000001,20.1708,Strategic,APJ,0.0
2020-12-07,269.36,296.29600000000005,70.0336,Enterprise,AMER,0.0
2021-12-10,5.76,6.336,2.8224,SMB,AMER,0.0
2023-11-09,109.9,120.89000000000001,32.97,Enterprise,EMEA,0.0
2023-07-28,23.88,26.268,10.5072,SMB,AMER,0.0
2023-07-28,26.2,28.82,12.052,SMB,AMER,0.0
2023-07-28,12.96,14.256000000000002,6.2208,SMB,AMER,0.0
2023-07-28,234.95,258.445,32.893,SMB,AMER,0.0
2023-12-29,118.25,130.07500000000002,34.2925,SMB,APJ,0.0
2023-12-29,4.28,4.708000000000001,1.926,SMB,APJ,0.0
2022-03-11,26.85,29.535000000000004,5.1015,Enterprise,AMER,0.0
2022-03-11,3357.6,3357.6,377.73,Enterprise,AMER,0.2
2021-05-22,8.26,9.086,3.7996,SMB,AMER,0.0
2021-05-22,2973.32,2973.32,334.4985,SMB,AMER,0.2
2021-05-22,104.79,115.26900000000002,29.3412,SMB,AMER,0.0
2021-05-22,775.728,775.728,58.1796,SMB,AMER,0.2
2023-02-18,89.0664,89.0664,-17.0274,Enterprise,APJ,0.32
2023-02-18,175.44,175.44,52.632,Enterprise,APJ,0.2
2023-02-18,438.336,438.336,-87.6672,Enterprise,APJ,0.2
2023-12-09,215.544,215.544,-58.5048,SMB,EMEA,0.3
2023-11-19,55.584,55.584,20.844,SMB,APJ,0.2
2023-11-19,127.386,127.386,-25.4772,SMB,APJ,0.3
2022-12-02,248.43,248.43,-17.745,SMB,APJ,0.3
2022-12-02,11.648,11.648,-30.8672,SMB,APJ,0.8
2022-12-02,85.246,85.246,-1.2178,SMB,APJ,0.3
2023-10-04,20.64,20.64,2.322,Strategic,APJ,0.2
2023-08-30,148.02,162.82200000000003,41.4456,Strategic,AMER,0.0
2023-11-25,33.29,36.619,7.9896,Strategic,APJ,0.0
2023-07-01,204.95,225.445,100.4255,SMB,AMER,0.0
2023-07-23,526.344,526.344,-75.192,SMB,APJ,0.3
2022-11-12,41.96,46.156000000000006,10.9096,SMB,AMER,0.0
2022-11-12,451.152,451.152,0.0,SMB,AMER,0.2
2022-11-12,31.504,31.504,11.0264,SMB,AMER,0.2
2020-12-09,30.672,30.672,9.585,SMB,EMEA,0.2
2020-12-09,1079.976,1079.976,125.9972,SMB,EMEA,0.4
2023-09-08,161.568,161.568,-28.2744,SMB,AMER,0.2
2021-02-06,2.934,2.934,-4.9878,SMB,APJ,0.8
2021-02-06,18.528,18.528,4.4004,SMB,APJ,0.2
2021-02-06,670.752,670.752,-125.766,SMB,APJ,0.2
2023-08-27,64.96,64.96,-43.848,SMB,APJ,0.6
2020-07-20,41.94,46.134,15.0984,Strategic,AMER,0.0
2020-07-20,11.96,13.156000000000002,5.8604,Strategic,AMER,0.0
2020-07-20,13.12,14.432,3.8048,Strategic,AMER,0.0
2020-07-20,535.41,588.951,160.623,Strategic,AMER,0.0
2021-10-08,72.78,72.78,-70.9605,Strategic,APJ,0.6
2021-02-16,36.84,40.52400000000001,17.3148,SMB,AMER,0.0
2021-02-16,87.71,96.481,41.2237,SMB,AMER,0.0
2022-08-13,562.2925,562.2925,-255.5875,Strategic,EMEA,0.45
2020-11-09,56.52,62.17200000000001,21.4776,Enterprise,EMEA,0.0
2022-07-19,11.264,11.264,1.2672,Enterprise,EMEA,0.2
2022-07-19,284.08,284.08,24.857,Enterprise,EMEA,0.2
2022-07-19,18.496,18.496,6.7048,Enterprise,EMEA,0.2
2022-02-05,14.73,16.203000000000003,7.2177,SMB,AMER,0.0
2022-02-05,186.54,205.19400000000002,50.3658,SMB,AMER,0.0
2022-02-05,557.728,557.728,6.9716,SMB,AMER,0.2
2022-02-05,159.968,159.968,-31.9936,SMB,AMER,0.2
2020-06-20,471.9,519.09,155.727,SMB,APJ,0.0
2020-06-20,3.52,3.8720000000000003,1.6896,SMB,APJ,0.0
2023-06-10,49.12,54.032000000000004,23.0864,SMB,EMEA,0.0
2022-12-28,20.16,22.176000000000002,9.8784,Enterprise,AMER,0.0
2020-01-27,10.68,11.748000000000001,5.0196,Strategic,EMEA,0.0
2020-01-27,141.96,156.15600000000003,39.7488,Strategic,EMEA,0.0
2023-03-24,32.48,35.728,4.872,SMB,AMER,0.0
2023-03-24,20.04,22.044,9.6192,SMB,AMER,0.0
2023-03-24,13999.96,15399.956,6719.9808,SMB,AMER,0.0
2023-03-21,238.0,261.8,38.08,SMB,EMEA,0.0
2023-03-21,61.96,68.156,27.882,SMB,EMEA,0.0
2022-10-05,239.372,239.372,-23.9372,SMB,APJ,0.3
2022-11-19,595.0,654.5,95.2,SMB,AMER,0.0
2023-12-27,16.032,16.032,5.6112,Strategic,APJ,0.2
2022-03-10,199.75,219.72500000000002,87.89,Enterprise,EMEA,0.0
2022-02-16,227.96,250.75600000000003,36.4736,SMB,AMER,0.0
2021-09-28,293.52,322.872,76.3152,SMB,EMEA,0.0
2021-09-28,307.98,338.778,89.3142,SMB,EMEA,0.0
2021-11-02,96.96,106.656,33.936,SMB,AMER,0.0
2021-11-02,117.488,117.488,41.1208,SMB,AMER,0.2
2021-11-02,11.952,11.952,4.1832,SMB,AMER,0.2
2021-11-02,512.499,512.499,-30.147,SMB,AMER,0.15
2022-08-01,863.128,863.128,-32.3673,Strategic,AMER,0.2
2023-11-07,2036.86,2240.5460000000003,366.6348,Enterprise,AMER,0.0
2023-11-07,449.568,449.568,-73.0548,Enterprise,AMER,0.2
2023-11-07,108.96,119.85600000000001,32.688,Enterprise,AMER,0.0
2022-02-14,264.18,290.598,68.6868,SMB,EMEA,0.0
2020-07-09,2.88,3.168,1.4112,Enterprise,AMER,0.0
2020-07-09,41.904,41.904,14.1426,Enterprise,AMER,0.2
2020-07-09,23.92,26.312000000000005,4.0664,Enterprise,AMER,0.0
2022-01-30,156.512,156.512,52.8228,Strategic,APJ,0.2
2022-09-23,128.34,141.174,37.2186,Enterprise,EMEA,0.0
2023-12-23,474.95,522.445,142.485,SMB,AMER,0.0
2022-09-03,999.98,1099.978,449.991,SMB,AMER,0.0
2021-08-02,277.5,277.5,-188.7,SMB,EMEA,0.5
2021-11-21,1252.704,1252.704,-480.2032,SMB,EMEA,0.4
2021-11-21,110.97,110.97,-24.0435,SMB,EMEA,0.4
2023-05-19,22.608,22.608,-10.1736,Strategic,APJ,0.6
2023-05-19,1.892,1.892,-0.9933,Strategic,APJ,0.6
2023-07-24,63.312,63.312,20.5764,Strategic,APJ,0.2
2021-09-13,7.824,7.824,2.934,SMB,APJ,0.2
2021-09-13,170.072,170.072,-12.148,SMB,APJ,0.3
2022-12-11,62.82,69.102,29.5254,Strategic,EMEA,0.0
2021-10-02,19.44,21.384000000000004,9.3312,SMB,APJ,0.0
2021-10-02,7.38,8.118,3.6162,SMB,APJ,0.0
2023-11-18,38.88,42.76800000000001,18.6624,SMB,EMEA,0.0
2023-11-18,187.76,206.536,76.9816,SMB,EMEA,0.0
2021-11-30,6.048,6.048,-4.2336,SMB,EMEA,0.7
2021-11-30,98.352,98.352,9.8352,SMB,EMEA,0.2
2021-11-30,335.744,335.744,25.1808,SMB,EMEA,0.2
2021-12-06,8.96,9.856000000000002,4.3904,Strategic,AMER,0.0
2023-09-06,89.568,89.568,-1.1196,SMB,EMEA,0.2
2023-09-06,71.96,71.96,7.196,SMB,EMEA,0.2
2023-09-06,15.552,15.552,5.4432,SMB,EMEA,0.2
2023-04-25,10.43,10.43,-18.2525,SMB,APJ,0.8
2023-04-25,72.784,72.784,-18.196,SMB,APJ,0.2
2021-11-08,67.15,73.86500000000001,16.7875,Strategic,EMEA,0.0
2021-11-08,549.98,604.9780000000001,142.9948,Strategic,EMEA,0.0
2021-11-08,11.82,13.002,4.728,Strategic,EMEA,0.0
2021-11-08,4643.8,5108.18,2229.024,Strategic,EMEA,0.0
2021-11-08,577.764,577.764,115.5528,Strategic,EMEA,0.1
2021-04-26,191.5155,191.5155,-76.6062,SMB,EMEA,0.45
2021-04-26,2.624,2.624,0.4264,SMB,EMEA,0.2
2021-09-20,1369.764,1369.764,-913.176,SMB,EMEA,0.7
2021-09-20,294.368,294.368,-58.8736,SMB,EMEA,0.2
2023-09-08,81.568,81.568,7.1372,Strategic,EMEA,0.2
2022-11-08,44.46,44.46,-17.784,SMB,APJ,0.6
